gene_ID	0	5	10	15	20	25	30	35	40	45	50	55	60	65	70	75	80	85	90	95	100	105	110	115	120	125	130	135	140	145	150	155	160	165	170	175	180	185	190	195	200	205	210	215	220	225	230	235	240	245
DAM1	19.459	25.315	26.716	27.041	29.846	36.594	42.81	47.382	46.565	53.666	55.057	46.261	41.169	40.033	31.904	33.372	29.221	28.337	36.899	37.339	35.926	43.179	50.732	42.597	46.911	44.878	44.023	40.335	37.238	27.001	32.603	31.932	29.303	33.021	34.347	28.614	27.039	40.409	32.406	35.625	35.277	37.124	34.605	30.043	36.585	32.051	31.286	34.378	32.783	34.001
COX11	21.986	27.066	26.612	25.264	26.343	23.293	30.8	39.035	40.364	40.921	42.535	39.981	36.707	34.246	36.357	39.345	30.345	28.485	30.587	25.841	33.718	35.948	38.02	36.112	36.99	45.698	39.713	40.43	37.371	40.993	40.699	32.226	35.994	35.161	36.976	38.209	43.839	42.321	39.246	39.61	40.579	42.229	38.93	38.012	36.192	36.738	36.536	38.007	37.765	34.494
SET4	1.052	1.323	1.562	1.557	1.097	1.485	1.565	2.626	3.341	3.712	3.824	3.522	2.663	2.97	2.408	1.738	2.238	1.69	2.171	1.974	2.175	2.93	3.265	3.18	3.88	3.385	3.747	2.167	2.887	2.466	2.468	2.552	2.433	2.532	2.753	2.66	2.736	2.42	2.561	3.231	2.932	2.72	2.856	2.41	2.033	2.968	2.672	2.759	2.628	1.965
CDC10	261.328	188.576	185.8	183.304	174.541	181.347	184.428	198.121	240.718	257.62	269.484	254.347	231.481	222.507	197.653	186.048	171.527	165.497	167.609	163.867	185.102	181.738	190.534	191.213	204.813	189.673	210.684	199.577	205.224	224.715	189.127	196.924	195.71	198.295	198.237	222.85	252.525	214.267	225.473	205.156	206.106	205.671	209.524	203.492	189.062	194.715	190.518	194.397	199.42	199.966
SNF2	11.284	12.311	13.054	12.77	14.068	17.85	16.619	16.598	18.377	20.807	20.906	18.985	16.7	15.237	15.112	13.583	15.298	14.705	14.388	14.08	16.231	15.56	17.521	17.01	16.881	17.096	16.274	13.83	14.915	12.19	13.52	14.081	13.955	15.039	15.504	14.26	14.442	14.717	14.1	13.933	14.832	14.068	14.694	14.043	14.324	13.865	13.297	13.456	13.416	12.881
VPS53	22.401	23.794	23.081	21.802	22.126	24.783	26.435	27.121	34.448	36.376	38.168	34.895	30.755	29.604	27.099	23.881	23.325	21.68	23.087	21.037	24.484	26.765	26.007	27.298	26.912	26.568	28.521	25.039	24.315	22.545	23.489	22.497	22.293	23.389	22.925	23.633	21.816	26.06	24.911	25.235	25.005	23.246	23.563	22.354	24.075	24.189	23.979	26.839	26.295	25.366
SCS2	710.343	524.066	557.35	508.487	489.611	528.174	558.435	601.874	713.873	737.6	749.662	738.343	647.63	573.948	571.079	545.174	484.465	517.747	541.339	592.703	629.68	617.639	619.547	635.666	654.842	680.127	566.011	591.392	575.772	657.897	568.605	573.728	597.604	551.635	587.528	698.64	745.006	657.931	698.026	636.021	625.154	642.74	600.799	586.447	630.53	621.527	632.44	602.247	635.782	684.465
TAF6	71.371	55.737	56.357	62.081	59.953	66.501	72.75	75.934	83.966	88.646	90.671	85.637	74.903	70.726	59.294	64.091	59.805	66.887	70.419	61.605	68.977	73.805	69.494	74.233	74.315	66.458	69.306	71.881	64.317	65.744	62.336	62.561	66.549	65.603	66.882	66.229	67.571	69.091	71.125	66.018	66.919	65.512	63.951	62.356	63.859	61.194	63.632	65.804	67.518	63.983
TFC4	8.003	11.167	7.743	10.105	11.933	13.027	13.235	13.338	14.03	15.219	15.26	14.859	14.972	13.545	13.225	11.675	12.262	10.821	11.143	11.5	12.492	12.862	14.245	14.562	14.065	13.644	13.6	13.276	13.604	10.784	12.517	11.273	12.91	11.89	12.685	11.681	10.944	12.87	12.597	13.024	13.59	13.306	11.726	13.112	12.711	11.784	12.862	12.173	12.4	11.595
GLC7	272.159	244.265	230.92	258.567	253.538	262.332	255.414	246.169	290.447	319.232	331.214	321.234	304.118	315.89	288.278	239.115	271.951	277.744	245.865	238.774	268.842	268.606	281.109	279.379	270.212	271.345	299.784	289.019	286.606	258.392	276.624	258.744	267.421	279.487	272.244	241.506	206.101	272.536	265.032	275.42	279.242	274.403	271.335	278.695	267.673	269.44	270.488	260.657	260.459	259.208
PDR3	14.297	13.863	10.639	11.755	12.128	10.71	9.867	11.936	13.124	16.7	18.422	17.967	16.131	14.992	13.046	11.74	10.637	8.84	9.008	9.894	10.077	10.238	11.19	12.886	13.555	13.303	14.918	11.806	11.639	9.663	10.576	10.69	11.221	10.253	10.747	9.527	9.064	11.22	10.001	11.626	12.434	11.816	11.869	11.279	11.786	12.587	11.321	11.047	11.536	11.895
YMR1	10.443	14.054	16.139	12.723	9.317	9.611	10.261	13.356	15.123	18.197	19.11	18.568	17.107	16.423	14.485	12.458	11.695	11.444	13.858	11.182	11.935	14.161	14.281	16.06	16.539	14.825	14.789	14.068	14.085	13.473	12.875	13.751	13.616	13.327	13.249	14.099	13.125	15.319	13.691	14.492	15.993	13.417	14.163	14.225	13.6	12.882	13.862	15.02	12.603	14.024
NUP2	38.096	34.399	42.95	42.721	41.282	45.242	49.515	62.56	63.087	70.923	75.52	63.223	56.935	56.453	50.31	45.498	45.477	46.491	45.345	45.166	53.458	54.107	56.493	57.162	58.501	58.699	56.934	53.589	52.548	45.363	49.827	47.859	48.172	53.239	55.238	49.301	47.518	57.181	56.147	50.578	55.48	49.287	48.142	47.816	50.288	46.602	46.292	50.749	45.911	47.17
RCY1	12.164	12.75	8.75	11.514	11.704	12.249	12.121	12.408	15.257	15.854	17.21	15.296	14.868	13.508	11.168	10.505	11.287	10.97	12.16	11.734	12.304	11.392	13.409	13.489	14.164	13.239	14.174	12.045	12.511	12.557	11.654	13.116	12.548	12.435	13.021	13.079	14.394	12.48	13.6	12.952	12.541	12.021	12.194	12.89	12.318	11.828	11.41	12.348	11.481	12.033
VPS54	14.583	17.502	17.002	14.202	10.629	12.293	14.073	15.156	17.847	19.361	20.001	19.348	18.879	17.572	16.637	17.628	14.889	14.564	16.176	15.184	15.775	16.017	18.134	17.7	18.53	18.962	19.569	17.408	17.761	15.292	14.731	15.538	16.313	15.504	16.774	15.689	14.567	16.399	15.931	17.08	18.544	16.128	16.385	16.437	16.759	16.618	17.116	16.55	17.533	18.235
SET1	9.292	13.053	13.901	16.301	18.753	21.581	24.889	26.348	22	24.047	26.469	23.848	22.307	21.204	19.701	18.381	18.03	18.153	20.786	18.357	19.076	20.701	22.595	23.784	21.585	21.298	21.011	16.36	17.997	15.86	16.584	17.165	17.124	17.606	17.384	17.289	18.063	18.147	17.506	17.326	16.498	17.023	17.715	16.015	17.547	17.046	17.507	17.803	18.231	16.638
FIR1	5.368	10.06	8.062	8.584	9.986	13.576	23.68	30.39	37.256	39.871	41.576	35.707	29.985	25.349	19.96	17.077	14.935	12.605	14.398	17.391	18.533	22.451	24.871	24.447	25.377	25.2	25.458	21.276	18.616	10.83	14.589	12.194	13.913	16.797	15.531	12.731	10.731	18.611	14.106	17.858	17.434	16.371	15.116	15.53	17.058	16.893	16.478	19.45	17.638	16.661
SKY1	28.314	39.773	31.635	30.745	29.306	36.039	41.655	43.078	41.489	47.446	47.987	44.705	44.241	42.163	37.457	35.075	37.619	35.459	35.016	37.917	40.246	38.029	39.384	46.421	42.564	41.953	41.709	39.199	38.284	34.775	34.79	35.703	37.565	37.232	36.279	36.434	35.438	37.411	36.112	39.927	38.949	36.708	38.871	34.606	38.207	38.467	40.164	37.805	38.308	36.398
SMC4	6.08	6.264	6.066	7.152	8.647	10.381	11.915	14.005	12.617	14.053	15.186	13.842	13.942	12.572	11.161	10.039	10.155	9.239	9.118	10.124	9.184	8.977	11.087	11.161	11.647	11.019	11.529	9.421	9.821	7.479	8.892	8.897	8.78	8.556	8.87	8.347	7.376	8.661	8.793	8.653	9.687	9.084	8.96	8.897	9.905	8.602	9.121	8.669	8.586	9.113
SHB17	360.011	285.228	293.616	280.131	297.006	378.962	434.37	485.004	475.173	491.014	494.77	464.091	406.998	371.732	335.017	322.807	351.541	334.811	343.632	347.99	390	388.202	378.169	419.479	371.197	374.025	323.536	308.804	338.563	344.135	319.533	329.267	320.523	318.025	315.298	342.471	399.966	341.734	332.512	307.324	312.431	327.448	304.34	297.428	322.354	313.758	320.491	312.419	307.734	303.74
MIP1	8.076	10.699	12.315	9.873	9.744	11.018	13.574	15.705	15.746	17.627	17.879	16.815	16.698	14.589	13.602	12.961	11.344	10.36	11.78	13.026	12.111	13.286	16.8	16.663	15.355	16.895	15.857	12.331	12.208	9.244	10.921	11.138	11.604	11.75	11.578	10.289	8.858	12.079	10.628	12.439	11.891	11.46	11.234	11.233	12.12	11.816	11.318	11.204	10.908	10.828
RRG7	77.645	67.443	46.055	52.786	57.823	68.55	69.543	72.175	73.618	84.592	85.494	84.168	79.21	76.743	81.835	80.6	70.416	60.914	71.352	75.674	70.372	74.384	75.94	77.362	92.92	91.117	83.763	80.779	72.477	75.625	72.063	71.859	73.141	71.782	75.802	73.475	70.254	74.922	70.888	75.359	70.263	75.259	73	77.949	70.251	69.016	69.832	65.972	64.34	67.631
SEY1	44.81	37.774	41.051	44.076	44.947	51.499	58.539	64.579	63.392	66.991	69.328	68.209	62.521	60.262	51.658	48.798	46.8	47.557	45.371	44.538	52.257	46.162	51.896	56.981	52.736	52.06	57.771	51.249	56.275	50.854	49.916	50.37	51.481	51.907	51.564	51.512	50.924	52.69	55.709	52.924	52.583	54.357	54.012	52.454	52.299	52.581	52.071	52.407	53.923	52.744
GNA1	54.673	50.752	60.27	48.738	43.591	58.133	76.21	117.17	129.042	148.728	149.126	144.316	131.669	112.135	123.807	79.025	85.413	74.044	70.334	82.71	88.846	88.848	98.285	116.494	103.518	102.258	94.521	104.136	98.778	119.611	102.333	102.491	104.917	113.849	112.476	132.684	157.802	136.205	144.678	119.792	118.58	119.167	125.242	130.548	112.394	112.095	111.62	111.732	113.317	110.653
IXR1	27.427	28.884	32.212	24.887	26.762	30.653	37.419	45.685	51.911	59.069	65.887	59.423	50.887	43.663	40.712	39.152	37.949	39.976	38.15	40.162	38.169	41.345	46.149	45.896	50.511	49.44	47.14	48.345	44.807	32.469	39.825	34.625	37.591	37.436	37.082	31.117	29.683	42.23	35.945	37.672	37.523	39.468	37.34	32.894	41.732	37.655	42.546	36.232	33.122	35.043
HSL7	45.307	56.744	36.456	27.901	30.577	39.415	48.865	51.483	60.648	67.842	73.187	63.858	61.764	58.129	55.625	49.728	45.074	48.621	54.799	56.431	54.43	58.305	58.765	59.279	62.62	62.701	61.473	54.289	49.541	42.311	44.833	43.303	47.446	45.778	45.698	42.266	42.358	49.098	45.371	49.966	46.985	49.343	46.925	45.514	48.286	47.817	45.907	48.397	48.653	51.22
YCK1	61.67	56.648	69.477	60.589	55.93	66.812	81.904	100.007	110.103	114.891	118.718	111.872	98.997	94.758	80.294	81.801	62.661	63.428	63.704	65.005	65.754	72.306	82.997	89.307	88.866	89.755	83.062	80.749	87.553	65.023	76.415	71.405	67.441	70.734	75.367	73.284	63.614	81.014	72.91	74.656	78.045	79.385	73.332	69.132	78.936	78.555	81.29	73.409	71.149	76.23
SNF5	7.417	10.484	8.428	8.622	9.732	10.624	12.185	13.382	13.991	14.93	15.797	14.139	12.912	12.295	10.566	11.031	10.233	9.671	10.261	11.188	11.593	13.459	13.204	13.286	14.932	14.508	14.047	12.195	10.948	8.703	10.337	10.104	9.839	11.086	9.407	10.158	8.522	11.815	10.204	10.116	11.155	10.515	9.588	10.023	11.575	11.374	11.094	11.136	10.401	11.304
EKI1	24.357	22.708	18.528	21	21.43	23.435	30.145	31.555	37.899	42.643	46.367	45.789	42.606	41.823	35.425	26.936	29.135	25.688	24.896	23.394	30.28	28.089	30.124	33.864	32.472	31.326	36.582	30.988	32.829	35.663	30.863	30.572	30.472	32.953	29.641	33.152	36.911	31.951	35.113	34.654	32.574	33.331	32.488	32.543	30.027	30.608	27.894	28.684	29.7	30.882
VAM6	12.005	10.939	9.792	11.189	10.717	10.851	11.234	11.683	11.968	12.654	14.668	13.418	14.067	14.389	14.522	13.874	15.515	13.211	13.279	11.569	11.928	12.145	10.768	11.676	12.086	11.553	12.947	12.195	12.689	11.807	12.394	12.138	12.924	11.374	11.827	11.524	10.498	11.077	10.517	11.386	11.408	11.402	12.269	12.307	13.097	12.282	13.651	12.933	13.471	13.328
SMY2	32.2	52.289	43.351	50.224	55.364	56.719	58.068	59.573	53.041	62.515	65.193	64.265	60.085	62.996	55.698	44.421	48.45	43.116	45.695	46.153	44.048	49.035	51.79	57.874	54.175	55.766	58.075	53.281	52.086	44.773	49.772	46.927	42.794	46.682	43.095	41.899	43.593	43.985	42.936	49.016	46.236	47.492	47.39	44.682	46.722	43.355	44.392	42.292	43.023	40.588
SET5	20.023	20.7	20.041	18.057	18.921	17.528	23.283	27.996	29.366	29.551	31.803	30.273	29.132	26.787	25.878	23.567	26.106	21.321	25.452	22.97	22.358	23.744	25.601	25.769	28.553	26.196	25.503	23.82	25.813	26.03	23.585	24.061	22.591	25.683	25.009	24.907	27.098	23.835	25.692	22.128	21.237	21.977	21.21	22.868	20.798	20.466	20.667	18.969	17.918	19.618
PFK1	475.02	378.411	381.403	397.255	398.799	396.961	412.92	425.608	458.552	483.222	506.375	504.162	468.528	466.731	393.722	420.696	379.201	386.062	386.138	418.928	431.726	439.23	481.042	509.704	497.894	497.783	479.008	463.352	451.939	332.421	359.658	369.096	374.083	382.252	354.983	334.477	331.026	381.903	379.238	400.534	401.924	402.861	397.117	365.992	402.024	433.641	432.757	409.435	423.658	403.819
RSC58	26.487	34.743	30.843	32.944	36.015	40.276	40.019	44.754	49.72	56.992	59.454	51.895	49.812	48.565	43.104	47.33	40.901	38.915	37.342	33.504	37.334	40.311	42.241	47.333	41.557	42.482	46.816	42.234	44.287	40.824	43.087	41.777	44.449	46.143	43.719	44.043	39.88	42.186	45.732	46.598	46.841	46.475	48.239	46.8	42.044	45.612	42.459	40.727	45.628	40.046
DMA2	23.397	37.944	28.267	24.899	27.539	30.094	37.473	39.156	48.678	47.436	48.997	43.356	34.964	30.29	32.986	26.82	25.813	28.846	31.023	27.912	36.603	33.539	35.688	29.841	33.187	32.487	30.397	28.447	28.693	30.959	28.556	26.808	30.637	28.546	30.396	31.526	28.894	34.181	31.971	27.631	26.411	30.014	25.958	24.254	29.094	27.479	28.517	28.083	29.472	34.729
CSE1	58.208	62.45	52.757	70.479	77.829	78.633	83.254	81.825	86.679	92.697	99.757	94.946	89.716	87.466	80.063	71.044	66.291	65.918	68.621	67.358	69.806	69.267	79.291	75.263	76.705	73.384	77.415	72.822	69.827	65.506	64.635	67.172	69.727	66.017	66.968	64.567	67.276	65.432	65.788	70.285	71.611	67.734	70.692	64.458	63.879	67.242	66.56	67.914	65.806	66.394
OKP1	10.063	11.868	12.192	11.939	10.451	11.451	15.321	17.011	20.457	19.257	22.879	18.686	19.499	18.19	17.907	17.107	14.766	13.576	16.891	15.479	16.586	18.997	18.364	19.074	19.303	18.581	19.549	19.9	16.788	18.896	17.904	18.379	18.11	20.328	19.356	18.58	20.182	19.973	20.925	18.93	19.649	17.016	17.687	18.239	17.238	17.338	19.407	16.543	15.921	17.579
REB1	12.029	19.712	23.696	21.799	20.729	22.885	24.864	28.715	34.082	38.67	39.734	36.522	35.429	31.647	28.304	29.24	28.59	25.867	28.191	25.526	28.513	30.082	32.524	36.148	35.08	34.12	34.923	31.159	32.156	24.039	26.432	27.018	25.748	28.284	30.521	23.517	23.457	31.329	27.898	29.475	31.455	27.653	28.379	29.776	30.234	29.597	32.644	33.314	29.919	31.309
NUP53	36.457	33.022	30.467	25.744	26.142	33.871	35.432	43.382	45.92	55.64	60.229	55.95	47.667	44.404	39.194	32.795	37.47	31.759	34.01	33.889	37.693	37.218	40.181	38.8	40.116	39.999	40.955	37.815	40.183	42.573	38.345	42.144	39.507	44.027	42.15	40.308	40.845	41.758	43.173	40.598	42.445	42.607	42.137	41.896	39.076	37.217	37.747	39.866	38.79	36.929
NST1	26.674	27.949	28.299	22.744	23.915	25.594	26.33	29.628	27.515	33.853	35.458	34.136	32.473	33.259	31.373	30.343	31.608	28.715	31.374	28.273	27.676	31.043	32.024	33.344	34.716	32.516	35.233	31.423	29.623	28.229	28.834	28.568	27.572	28.064	29.446	29.635	36.478	28.341	27.574	27.698	28.229	29.139	27.032	26.601	28.858	27.112	28.34	28.125	26.751	27.2
UME1	33.641	38.855	40.107	39.444	37.687	42.758	43.429	47.505	50.913	55.927	59.833	52.434	48.561	45.428	39.455	37.461	37.537	39.35	34.046	37.113	44.932	42.659	40.191	41.634	38.197	41.627	42.603	42.978	42.125	40.02	42.855	42.083	43.318	45.045	43.665	42.329	42.366	49.427	47.599	43.228	46.285	44.862	45.189	43.622	42.304	43.897	41.845	41.932	40.564	42.694
BRE1	25.15	33.315	26.662	31.634	33.299	35.17	39.228	43.734	44.722	46.422	49.729	42.726	44.001	45.715	41.538	34.669	39.141	37.651	36.057	37.5	39.481	40.662	40.407	41.63	41.293	39.529	43.531	40.582	37.874	37.016	38.175	37.777	39.111	38.829	37.835	40.361	38.218	38.481	38.975	41.119	39.961	38.184	36.981	39.203	39.543	37.44	36.84	35.723	38.158	37.327
SPP41	7.44	9.533	8.808	7.912	7.975	10.233	11.707	13.341	13.148	15.148	15.932	14.195	13.557	11.685	10.723	8.935	9.713	9.18	9.135	9.835	10.353	10.33	11.574	12.937	13.398	11.134	11.504	10.411	10.648	6.644	8.636	7.56	9.247	9.417	10.21	8.667	7.422	9.548	8.655	9.069	9.405	9.043	8.375	8.068	8.471	8.035	9.121	8.813	7.523	8.561
SCD6	78.078	70.487	97.972	91.26	95.871	89.325	87.922	105.76	100.488	104.295	116.918	109.932	105.138	97.829	102.856	116.702	99.709	93.97	100.151	93.415	92.457	107.478	107.075	105.153	116.785	124.211	110.944	118.401	103.294	102.609	102.531	99.811	96.095	103.632	102.821	97.408	113.156	109.871	104.19	103.729	105.944	108.642	105.128	96.369	102.609	97.618	101.893	96.799	94.454	100.957
IMD4	540.78	413.711	308.437	378.251	488.226	557.84	605.533	643.157	728.608	729.271	747.077	726.01	688.482	669.402	556.643	591.683	581.425	584.878	587.959	650.727	673.491	700.687	669.847	637.38	599.804	574.191	541.851	514.216	495.213	468.706	455.794	486.04	499.63	483.454	474.437	505.527	541.904	504.399	497.738	516.591	493.965	509.786	498.163	487.347	480.876	509.202	504.234	482.065	519.008	478.116
RHO3	87.465	96.177	106.896	103.841	97.486	132.966	155.281	192.263	186.216	213.276	226.528	215.647	192.768	196.511	171.871	206.988	165.44	159.851	176.944	174.671	172.07	206.567	187.531	196.141	205.016	196.982	198.263	199.785	197.073	210.141	191.878	200.607	176.352	178.805	180.257	188.877	223.215	196.234	202.758	199.664	196.72	196.015	208.532	209.314	174.184	171.533	168.585	179.255	172.012	175.093
SEC14	257.868	246.255	207.923	224.862	258.025	283.346	299.172	293.573	328.934	338.512	339.603	301.583	262.295	235.702	226.751	194.654	218.396	224.259	218.683	238.581	262.335	238.791	255.021	276.523	248.127	247.48	249.154	238.689	240.052	223.293	224.698	232.381	245.257	236.784	240.923	247.894	223.251	246.501	247.74	252.457	241.316	247.012	231.322	224.456	230.7	243.79	238.519	236.488	237.164	256.474
ECM10	10.009	9.802	9.534	9.173	7.921	7.48	10.967	11.917	12.966	12.555	13.328	12.922	12.19	10.552	10.391	9.947	8.093	8.632	7.058	9.415	9.676	9.731	10.016	10.934	11.162	11.52	10.893	9.977	10.307	11.426	10.39	11.248	10.163	10.022	9.314	9.911	11.628	11.066	10.529	11.362	10.907	9.711	9.363	10.828	10.215	9.374	9.435	9.424	8.732	9.978
EXO84	17.051	18.043	16.414	16.318	16.407	16.876	17.1	18.63	18.355	18.768	21.802	20.032	20.332	19.967	19.703	17.74	18.087	16.115	17.642	16.596	18.366	17.81	17.683	17.794	19.053	18.537	20.534	16.521	17.808	15.754	17.538	16.702	17.507	17.308	17.317	16.251	17.174	17.355	17.878	17.411	17.603	16.92	17.07	15.728	16.612	16.324	17.65	16.412	17.055	17.054
SET3	7.851	10.377	8.605	8.497	8.027	7.96	8.157	9.372	11.573	11.698	13.817	12.611	13.796	12.724	12.032	10.435	11.602	10.511	9.298	11.102	9.2	11.639	9.756	11.834	13.532	12.273	13.342	12.949	11.494	9.267	10.866	11.247	10.608	11.446	11.299	10.013	10.09	11.318	11.727	11.495	12.143	12.097	11.735	11.07	12.081	11.463	12.133	11.576	10.88	11.124
YLR042C	124.845	158.517	54.704	30.446	50.82	114.686	161.548	147.083	175.385	178.283	183.898	152.781	119.959	93.205	79.068	98.48	170.816	265.051	392.469	501.539	568.609	552.29	492.461	408.862	338.91	279.427	224.175	180.863	172.065	202.716	214.329	251.972	312.724	319.982	329.926	337.624	275.178	277.326	239.163	208.665	179.375	169.655	161.292	151.121	155.521	166.893	173.729	174.092	151.211	164.138
SNT1	13.683	15.626	15.661	13.722	13.669	16.268	17.673	20.151	21.396	24.639	24.781	23.877	22.029	20.414	19.432	13.878	17.124	15.198	16.329	14.859	16.479	17.157	20.4	21.451	19.332	19.567	20.494	17.653	17.794	13.966	15.127	14.879	15.222	15.303	15.73	12.897	12.37	17.799	13.937	15.356	16.302	15.492	15.753	15.305	17.009	15.496	15.885	16.731	15.368	16.691
BRN1	2.715	3.232	2.583	2.3	3.088	4.164	6.069	6.301	6.711	7.98	8.979	8.006	7.832	6.458	5.987	5.287	5.05	5.312	4.781	5.466	5.352	4.382	5.617	7.587	6.741	5.895	5.472	5.049	5.752	3.969	4.929	4.672	4.833	4.922	5.121	3.681	3.657	4.663	4.25	4.697	4.751	4.291	4.724	4.985	4.815	5.061	5.314	5.622	5.375	5.514
NUP133	27.501	24.957	21.693	25.849	28.995	33.171	32.622	34.708	38.374	41.297	45.187	40.965	36.355	34.057	30.234	31.484	26.017	26.638	30.48	26.457	27.687	29.504	31.43	30.115	31.614	31.128	33.557	29.092	28.067	23.907	24.582	23.99	25.726	24.187	24.831	24.798	24.316	27.264	25.276	26.08	25.773	24.855	25.484	24.762	24.699	26.003	25.074	25.67	25.424	27.028
NUP60	45.701	52.648	46.389	40.674	40.008	39.593	43.2	50.933	52.665	59.889	63.813	60.185	62.053	60.007	56.075	50.43	53.023	50.955	48.761	50.061	53.538	51.639	52.61	55.286	56.872	54.87	54.089	53.674	55.804	46.399	50.728	49.049	48.843	52.293	53.143	48.69	41.969	52.546	50.018	47.345	51.46	51.207	47.445	47.445	51.29	47.683	49.521	48.812	50.079	49.006
YCR043C	376.094	303.689	293.424	343.209	375.932	440.513	478.778	473.244	555.185	570.864	617.311	610.22	574.569	512.935	452.233	403.497	474.953	439.661	407.553	409.998	503.891	469.631	470.183	514.209	451.744	475.617	445.814	439.604	433.16	561.221	501.539	477.452	479.349	439.2	485.33	522.874	647.797	494.892	572.289	491.742	511.15	513.188	475.834	502.073	467.165	443.684	440.868	463.323	458.82	494.958
RFC1	26.607	28.043	32.065	32.43	34.129	39.577	43.056	45.282	43.488	46.116	48.617	47.123	48.139	46.522	40.821	41.389	38.484	39.573	37.915	37.458	36.934	37.944	38.873	42.036	40.442	39.948	40.239	39.564	42.423	28.576	35.737	36.258	35.024	35.71	36.109	29.159	26.397	34.981	32.954	35.655	35.989	36.544	35.449	35.481	36.407	37.359	39.115	36.289	35.703	36.73
PAP2	15.561	22.689	21.493	22.078	22.044	26.774	26.519	27.803	29.532	33.591	33.902	30.907	31.606	32.939	30.45	28.077	25.789	25.159	23.205	26.079	25.745	26.227	30.007	27.513	28.107	27.442	29.586	27.717	28.97	26.968	29.829	28.072	27.705	27.534	30.508	26.481	23.729	29.8	28.693	28.576	29.646	28.643	30.489	28.106	28.46	24.617	24.497	25.595	24.18	24.959
VID27	38.461	35.71	34.513	27.48	23.442	22.526	25.659	30.248	33.575	38.355	42.133	40.157	37.436	37.27	35.261	35.344	36.048	34.596	35.58	32.979	36.073	34.901	38.621	37.05	39.467	36.755	39.77	39.236	38.801	29.853	35.417	31.362	34.711	35.576	34.82	31.625	27.647	35.983	32.783	34.393	36.856	34.541	35.473	35.552	37.127	38.294	37.369	37.349	36.143	36.956
SHS1	38.615	37.788	39.362	40.779	40.968	44.52	45.937	47.423	49	50.338	56.099	53.704	49.742	52.431	45.92	49.957	44.835	43.638	43.27	41.734	39.45	43.444	41.579	44.124	42.341	43.028	44.577	48.048	45.707	46.288	48	46.748	46.684	46.888	48.502	45.869	43.841	43.138	45.042	43.594	44.662	45.792	46.809	44.947	44.94	45.064	41.547	46.275	41.843	41.991
SEC10	26.703	23.519	17.015	20.677	22.415	22.982	21.965	24.134	26.358	28.802	30.465	27.192	26.622	26.962	23.142	23.434	21.719	22.462	23.416	22.039	24.322	22.41	24.136	25.039	25.529	24.194	27.175	24.862	23.659	22.131	22.824	22.396	23.179	24.132	23.094	23.209	23.492	23.215	22.357	24.081	24.485	22.769	23.767	22.999	22.411	23.48	22.701	22.74	22.942	22.851
